# Group central  sfr_inst     Mstar        MHI         MH2
    365       1     0.0000    1.5683e+11   4.0922e+09   1.8860e+08
    366       1     0.0000    1.5500e+11   9.8709e+08   5.0159e+07
    367       1     0.0000    1.5688e+11   1.8500e+09   1.1957e+08
    368       1     8.2188    1.3519e+11   5.5799e+09   1.9834e+10
    369       0     0.0000    1.4976e+11   1.1936e+09   2.2218e+08
    370       0    11.9782    1.4232e+11   1.0101e+09   1.4028e+10
    371       1     0.0000    1.5009e+11   1.4826e+09   2.0291e+08
    372       1     0.0000    1.5476e+11   1.1641e+09   3.4568e+08
    373       1     3.0085    1.4784e+11   4.6449e+09   6.9470e+09
    374       0    11.2030    1.2965e+11   6.2677e+09   2.5262e+10
    375       1     0.0000    1.5598e+11   4.8266e+09   6.6024e+08
    376       0     0.0000    1.5065e+11   0.0000e+00   0.0000e+00
    377       1     0.0000    1.4946e+11   3.0719e+09   1.1988e+08
    378       1     0.0075    1.5360e+11   1.6884e+09   3.4044e+08
    379       1     0.0000    1.4768e+11   9.1604e+08   3.3641e+07
    380       0     0.3272    1.5249e+11   1.5726e+09   8.8557e+08
    381       1     0.0000    1.5020e+11   1.8047e+09   2.0629e+08
    382       1     0.0000    1.5165e+11   1.6991e+09   2.4544e+08
    383       1     0.0000    1.5135e+11   3.1780e+09   2.3948e+08
    384       0     0.0000    1.4935e+11   1.2980e+09   6.8376e+07
    385       1     3.6859    1.3047e+11   9.3174e+09   2.8154e+10
    386       1     0.0000    1.5255e+11   1.7320e+09   4.3276e+08
    387       0     0.0000    1.4596e+11   0.0000e+00   0.0000e+00
    388       1     0.0000    1.5087e+11   1.0058e+09   7.8631e+07
    389       0     0.1088    1.4963e+11   5.6560e+08   1.7668e+09
    390       1     0.0000    1.4857e+11   3.8200e+08   0.0000e+00
    391       1     0.5906    1.4668e+11   6.4506e+09   1.8999e+09
    392       1     0.0299    1.5032e+11   1.5697e+09   2.3691e+08
    393       1     4.3302    1.4087e+11   4.6153e+09   1.3847e+10
    394       1     5.7634    1.4164e+11   7.3357e+09   1.0641e+10
